#--- Experiment --------------------------------------------------------------------------
#deoxy_wholebloodB
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-197 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	Fixed Temperature ('C)	28.800000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/07/2025	31/12/2000	19.737	52.300	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1020.290	27.200	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (hPa) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
11-07-2025	17:28:18.161	38.687	10.565	47.446	327	0	OK	11-07-2025	17:28:18.161	38.687	28.800	OK	11-07-2025	17:28:18.161	38.687	1016	OK
11-07-2025	17:28:18.710	39.237	3.609	50.443	340	0	OK	11-07-2025	17:28:18.710	39.237	28.800	OK	11-07-2025	17:28:18.710	39.237	1016	OK
11-07-2025	17:28:19.165	39.692	1.488	51.439	452	0	OK	11-07-2025	17:28:19.165	39.692	28.800	OK	11-07-2025	17:28:19.165	39.692	1016	OK
11-07-2025	17:28:19.709	40.235	2.244	51.079	450	0	OK	11-07-2025	17:28:19.709	40.235	28.800	OK	11-07-2025	17:28:19.709	40.235	1016	OK
11-07-2025	17:28:20.166	40.692	7.318	48.796	438	-1	OK	11-07-2025	17:28:20.166	40.692	28.800	OK	11-07-2025	17:28:20.166	40.692	1016	OK
11-07-2025	17:28:20.711	41.237	12.720	46.594	417	0	OK	11-07-2025	17:28:20.711	41.237	28.800	OK	11-07-2025	17:28:20.711	41.237	1016	OK
11-07-2025	17:28:21.166	41.692	17.191	44.929	402	0	OK	11-07-2025	17:28:21.166	41.692	28.800	OK	11-07-2025	17:28:21.166	41.692	1016	OK
11-07-2025	17:28:21.708	42.234	21.462	43.457	390	0	OK	11-07-2025	17:28:21.708	42.234	28.800	OK	11-07-2025	17:28:21.708	42.234	1016	OK
11-07-2025	17:28:22.166	42.693	26.668	41.802	336	0	OK	11-07-2025	17:28:22.166	42.693	28.800	OK	11-07-2025	17:28:22.166	42.693	1016	OK
11-07-2025	17:28:22.709	43.235	30.822	40.580	345	0	OK	11-07-2025	17:28:22.709	43.235	28.800	OK	11-07-2025	17:28:22.709	43.235	1016	OK
11-07-2025	17:28:23.167	43.694	26.629	41.814	278	0	OK	11-07-2025	17:28:23.167	43.694	28.800	OK	11-07-2025	17:28:23.167	43.694	1016	OK
11-07-2025	17:28:23.711	44.238	25.082	42.291	279	0	OK	11-07-2025	17:28:23.711	44.238	28.800	OK	11-07-2025	17:28:23.711	44.238	1016	OK
11-07-2025	17:28:24.172	44.698	24.202	42.568	280	0	OK	11-07-2025	17:28:24.172	44.698	28.800	OK	11-07-2025	17:28:24.172	44.698	1016	OK
11-07-2025	17:28:24.710	45.236	22.719	43.044	282	0	OK	11-07-2025	17:28:24.710	45.236	28.800	OK	11-07-2025	17:28:24.710	45.236	1016	OK
11-07-2025	17:28:25.171	45.697	21.794	43.347	307	0	OK	11-07-2025	17:28:25.171	45.697	28.800	OK	11-07-2025	17:28:25.171	45.697	1016	OK
11-07-2025	17:28:25.710	46.236	55.457	34.728	327	0	OK	11-07-2025	17:28:25.710	46.236	28.800	OK	11-07-2025	17:28:25.710	46.236	1016	OK
11-07-2025	17:28:26.170	46.697	83.475	30.041	282	0	OK	11-07-2025	17:28:26.170	46.697	28.800	OK	11-07-2025	17:28:26.170	46.697	1016	OK
11-07-2025	17:28:26.710	47.236	65.365	32.884	281	0	OK	11-07-2025	17:28:26.710	47.236	28.800	OK	11-07-2025	17:28:26.710	47.236	1016	OK
11-07-2025	17:28:27.173	47.699	38.641	38.487	336	0	OK	11-07-2025	17:28:27.173	47.699	28.800	OK	11-07-2025	17:28:27.173	47.699	1016	OK
11-07-2025	17:28:27.713	48.239	29.218	41.042	354	0	OK	11-07-2025	17:28:27.713	48.239	28.800	OK	11-07-2025	17:28:27.713	48.239	1016	OK
11-07-2025	17:28:28.175	48.701	25.024	42.309	362	0	OK	11-07-2025	17:28:28.175	48.701	28.800	OK	11-07-2025	17:28:28.175	48.701	1016	OK
11-07-2025	17:28:28.710	49.236	21.876	43.320	369	0	OK	11-07-2025	17:28:28.710	49.236	28.800	OK	11-07-2025	17:28:28.710	49.236	1016	OK
