#--- Experiment --------------------------------------------------------------------------
#Whole_blood_A
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-197 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	Fixed Temperature ('C)	27.200000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/07/2025	31/12/2000	19.737	52.300	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1020.290	27.200	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (hPa) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
10-07-2025	16:32:57.750	25.642	144.612	23.735	176	0	OK	10-07-2025	16:32:57.750	25.642	27.200	OK	10-07-2025	16:32:57.750	25.642	1019	OK
10-07-2025	16:32:58.250	26.143	145.073	23.698	175	0	OK	10-07-2025	16:32:58.250	26.143	27.200	OK	10-07-2025	16:32:58.250	26.143	1019	OK
10-07-2025	16:32:58.751	26.644	144.948	23.708	173	-1	OK	10-07-2025	16:32:58.751	26.644	27.200	OK	10-07-2025	16:32:58.751	26.644	1019	OK
10-07-2025	16:32:59.251	27.144	146.052	23.620	171	0	OK	10-07-2025	16:32:59.251	27.144	27.200	OK	10-07-2025	16:32:59.251	27.144	1019	OK
10-07-2025	16:32:59.750	27.642	145.424	23.670	170	0	OK	10-07-2025	16:32:59.750	27.642	27.200	OK	10-07-2025	16:32:59.750	27.642	1019	OK
10-07-2025	16:33:00.250	28.142	146.216	23.607	170	0	OK	10-07-2025	16:33:00.250	28.142	27.200	OK	10-07-2025	16:33:00.250	28.142	1019	OK
10-07-2025	16:33:00.752	28.644	147.051	23.541	169	0	OK	10-07-2025	16:33:00.752	28.644	27.200	OK	10-07-2025	16:33:00.752	28.644	1019	OK
10-07-2025	16:33:01.250	29.142	147.026	23.543	168	-1	OK	10-07-2025	16:33:01.250	29.142	27.200	OK	10-07-2025	16:33:01.250	29.142	1019	OK
10-07-2025	16:33:01.749	29.642	147.458	23.509	168	-1	OK	10-07-2025	16:33:01.749	29.642	27.200	OK	10-07-2025	16:33:01.749	29.642	1019	OK
10-07-2025	16:33:02.249	30.142	147.496	23.506	171	0	OK	10-07-2025	16:33:02.249	30.142	27.200	OK	10-07-2025	16:33:02.249	30.142	1019	OK
10-07-2025	16:33:02.750	30.643	149.072	23.383	171	0	OK	10-07-2025	16:33:02.750	30.643	27.200	OK	10-07-2025	16:33:02.750	30.643	1019	OK
10-07-2025	16:33:03.250	31.142	150.864	23.245	173	0	OK	10-07-2025	16:33:03.250	31.142	27.200	OK	10-07-2025	16:33:03.250	31.142	1019	OK
10-07-2025	16:33:03.750	31.642	149.266	23.368	184	0	OK	10-07-2025	16:33:03.750	31.642	27.200	OK	10-07-2025	16:33:03.750	31.642	1019	OK
10-07-2025	16:33:04.250	32.143	147.955	23.470	184	-1	OK	10-07-2025	16:33:04.250	32.143	27.200	OK	10-07-2025	16:33:04.250	32.143	1019	OK
10-07-2025	16:33:04.753	32.646	148.263	23.446	223	0	OK	10-07-2025	16:33:04.753	32.646	27.200	OK	10-07-2025	16:33:04.753	32.646	1019	OK
10-07-2025	16:33:05.251	33.143	152.998	23.083	220	0	OK	10-07-2025	16:33:05.251	33.143	27.200	OK	10-07-2025	16:33:05.251	33.143	1019	OK
10-07-2025	16:33:05.753	33.645	162.175	22.415	218	0	OK	10-07-2025	16:33:05.753	33.645	27.200	OK	10-07-2025	16:33:05.753	33.645	1019	OK
10-07-2025	16:33:06.251	34.144	170.895	21.820	188	0	OK	10-07-2025	16:33:06.251	34.144	27.200	OK	10-07-2025	16:33:06.251	34.144	1019	OK
10-07-2025	16:33:06.753	34.645	169.138	21.937	164	0	OK	10-07-2025	16:33:06.753	34.645	27.200	OK	10-07-2025	16:33:06.753	34.645	1019	OK
10-07-2025	16:33:07.250	35.143	171.790	21.761	205	0	OK	10-07-2025	16:33:07.250	35.143	27.200	OK	10-07-2025	16:33:07.250	35.143	1019	OK
10-07-2025	16:33:07.754	35.647	176.378	21.464	207	-1	OK	10-07-2025	16:33:07.754	35.647	27.200	OK	10-07-2025	16:33:07.754	35.647	1019	OK
10-07-2025	16:33:08.251	36.144	181.259	21.158	186	0	OK	10-07-2025	16:33:08.251	36.144	27.200	OK	10-07-2025	16:33:08.251	36.144	1019	OK
10-07-2025	16:33:08.755	36.648	184.985	20.931	203	0	OK	10-07-2025	16:33:08.755	36.648	27.200	OK	10-07-2025	16:33:08.755	36.648	1019	OK
10-07-2025	16:33:09.254	37.147	187.937	20.755	201	0	OK	10-07-2025	16:33:09.254	37.147	27.200	OK	10-07-2025	16:33:09.254	37.147	1019	OK
10-07-2025	16:33:09.755	37.648	189.316	20.674	199	0	OK	10-07-2025	16:33:09.755	37.648	27.200	OK	10-07-2025	16:33:09.755	37.648	1020	OK
