#--- Experiment --------------------------------------------------------------------------
#Whole_blood_10mL
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-197 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	Fixed Temperature ('C)	27.200000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/07/2025	31/12/2000	19.737	52.300	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1020.290	27.200	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (hPa) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
10-07-2025	16:35:04.667	47.011	140.193	24.096	157	0	OK	10-07-2025	16:35:04.667	47.011	27.200	OK	10-07-2025	16:35:04.667	47.011	1019	OK
10-07-2025	16:35:05.166	47.511	140.832	24.043	157	-1	OK	10-07-2025	16:35:05.166	47.511	27.200	OK	10-07-2025	16:35:05.166	47.511	1019	OK
10-07-2025	16:35:05.664	48.009	140.905	24.037	157	0	OK	10-07-2025	16:35:05.664	48.009	27.200	OK	10-07-2025	16:35:05.664	48.009	1019	OK
10-07-2025	16:35:06.166	48.510	141.256	24.008	157	0	OK	10-07-2025	16:35:06.166	48.510	27.200	OK	10-07-2025	16:35:06.166	48.510	1019	OK
10-07-2025	16:35:06.667	49.011	148.083	23.460	175	0	OK	10-07-2025	16:35:06.667	49.011	27.200	OK	10-07-2025	16:35:06.667	49.011	1019	OK
10-07-2025	16:35:07.164	49.509	149.576	23.344	167	0	OK	10-07-2025	16:35:07.164	49.509	27.200	OK	10-07-2025	16:35:07.164	49.509	1019	OK
10-07-2025	16:35:07.668	50.012	148.339	23.440	162	-1	OK	10-07-2025	16:35:07.668	50.012	27.200	OK	10-07-2025	16:35:07.668	50.012	1019	OK
10-07-2025	16:35:08.166	50.510	147.471	23.508	161	0	OK	10-07-2025	16:35:08.166	50.510	27.200	OK	10-07-2025	16:35:08.166	50.510	1019	OK
10-07-2025	16:35:08.665	51.010	147.076	23.539	161	0	OK	10-07-2025	16:35:08.665	51.010	27.200	OK	10-07-2025	16:35:08.665	51.010	1019	OK
10-07-2025	16:35:09.166	51.511	147.726	23.488	160	0	OK	10-07-2025	16:35:09.166	51.511	27.200	OK	10-07-2025	16:35:09.166	51.511	1019	OK
10-07-2025	16:35:09.664	52.009	148.109	23.458	160	0	OK	10-07-2025	16:35:09.664	52.009	27.200	OK	10-07-2025	16:35:09.664	52.009	1019	OK
10-07-2025	16:35:10.165	52.510	147.968	23.469	161	0	OK	10-07-2025	16:35:10.165	52.510	27.200	OK	10-07-2025	16:35:10.165	52.510	1019	OK
10-07-2025	16:35:10.667	53.012	149.356	23.361	162	0	OK	10-07-2025	16:35:10.667	53.012	27.200	OK	10-07-2025	16:35:10.667	53.012	1019	OK
10-07-2025	16:35:11.166	53.510	148.378	23.437	162	0	OK	10-07-2025	16:35:11.166	53.510	27.200	OK	10-07-2025	16:35:11.166	53.510	1019	OK
10-07-2025	16:35:11.665	54.010	147.611	23.497	162	0	OK	10-07-2025	16:35:11.665	54.010	27.200	OK	10-07-2025	16:35:11.665	54.010	1019	OK
10-07-2025	16:35:12.166	54.510	144.849	23.716	166	0	OK	10-07-2025	16:35:12.166	54.510	27.200	OK	10-07-2025	16:35:12.166	54.510	1019	OK
10-07-2025	16:35:12.668	55.012	138.047	24.276	184	0	OK	10-07-2025	16:35:12.668	55.012	27.200	OK	10-07-2025	16:35:12.668	55.012	1019	OK
10-07-2025	16:35:13.168	55.513	150.277	23.290	180	0	OK	10-07-2025	16:35:13.168	55.513	27.200	OK	10-07-2025	16:35:13.168	55.513	1019	OK
10-07-2025	16:35:13.667	56.011	157.688	22.736	200	0	OK	10-07-2025	16:35:13.667	56.011	27.200	OK	10-07-2025	16:35:13.667	56.011	1019	OK
