nm	musp[cm-1]	musp_std[cm-1]
1324.0	5.011	0.5111426077251815
1326.0	4.985	0.5135297844392016
1328.0	4.989	0.5067144957931573
1330.0	4.978	0.5114188928369947
1332.0	4.97	0.5054487066574889
1334.0	4.933	0.5050025546934529
1336.0	4.922000000000001	0.5049101130124274
1338.0	4.922000000000001	0.5032732365398384
1340.0	4.9030000000000005	0.499938020849943
1342.0	4.893	0.5019680035054125
1344.0	4.878	0.498202794744628
1346.0	4.866	0.5009790414777848
1348.0	4.847	0.4944662167491049
1350.0	4.8580000000000005	0.4900976723012074
1352.0	4.835	0.4863225064161779
1354.0	4.812	0.4890809976090078
1356.0	4.808	0.4885811910490554
1358.0	4.784	0.4875444139312391
1360.0	4.783	0.4845084055635445
1362.0	4.754	0.4888131001861348
1364.0	4.722	0.4908389140096503
1366.0	4.73	0.4901805663776574
1368.0	4.713	0.4907771614717033
1370.0	4.711	0.4884392629388499
1372.0	4.666	0.4907083315643488
1374.0	4.676	0.4862048036693085
1376.0	4.687	0.4821571896752711
1378.0	4.656000000000001	0.4850428261606148
1380.0	4.638	0.4787887495197299
1382.0	4.614	0.480295767929885
1384.0	4.589	0.4806116730239849
1386.0	4.586	0.4770242895697306
1388.0	4.565	0.4725516497996753
1390.0	4.537	0.4769799540265919
1392.0	4.546	0.4732455578499298
1394.0	4.515000000000001	0.4693510360718599
1396.0	4.473	0.4701576830315339
1398.0	4.473	0.4726645771254029
1400.0	4.478	0.4706153838392586
1402.0	4.401	0.4727972185583829
1404.0	4.412	0.4732323314252449
1406.0	4.4030000000000005	0.4747760745737451
1408.0	4.393000000000001	0.4691662686663661
1410.0	4.377	0.4696518805337513
1412.0	4.325	0.4602115723860326
1414.0	4.321	0.4640364236448856
1416.0	4.301	0.4594659003454412
1418.0	4.29	0.4606053987236075
1420.0	4.273	0.4575754407205628
1422.0	4.284	0.4620966709827427
1424.0	4.249	0.4542115947876122
1426.0	4.218	0.4537160149501251
1428.0	4.19	0.4489102855186593
1430.0	4.198	0.4439290344799728
1432.0	4.162	0.4577648056414457
1434.0	4.162	0.4529606311075315
1436.0	4.165	0.4488303592205242
1438.0	4.154999999999999	0.4497701745075401
1440.0	4.144	0.4560884687843187
1442.0	4.118	0.4466161110140161
1444.0	4.115	0.4427575486805168
1446.0	4.105	0.4458168809702303
1448.0	4.112	0.4472371978168979
1450.0	4.106	0.4478149695059114
1452.0	4.071	0.4443191490053513
1454.0	4.048	0.4497703117518243
1456.0	4.053	0.4547568608268992
1458.0	4.071	0.4478044657059292
1460.0	4.043	0.449089394164032
1462.0	4.037	0.4473408952278004
1464.0	4.01	0.439929904629879
