nm	musp[cm-1]	musp_std[cm-1]
1124.0	2.56	0.0194047213295254
1126.0	2.552	0.0211543417018707
1128.0	2.5530000000000004	0.0207834216933582
1130.0	2.542	0.0219494368442056
1132.0	2.542	0.0209961783706662
1134.0	2.529	0.0175435964892544
1136.0	2.522	0.0178076138522574
1138.0	2.522	0.0178498538915761
1140.0	2.514	0.0169363368581533
1142.0	2.505	0.015671000188679
1144.0	2.505	0.0153196396179769
1146.0	2.489	0.0179752916836169
1148.0	2.496	0.0172483672514098
1150.0	2.488	0.0176320415405842
1152.0	2.483	0.0179594880182187
1154.0	2.472	0.0171687341437498
1156.0	2.465	0.0181414197655835
1158.0	2.46	0.0157111268269605
1160.0	2.45	0.0166407205447033
1162.0	2.446	0.0174999118163563
1164.0	2.437	0.0163850277937655
1166.0	2.431	0.015774647576819
1168.0	2.425	0.0162442772449216
1170.0	2.4210000000000003	0.017657929355839
1172.0	2.424	0.0178664455486593
1174.0	2.419	0.0180739222823012
1176.0	2.422	0.0175435964892543
1178.0	2.433	0.0190113676195436
1180.0	2.442	0.0221007792723344
1182.0	2.46	0.0245980025285603
1184.0	2.472	0.0250599281722833
1186.0	2.468	0.0285648493306713
1188.0	2.46	0.0247610805723641
1190.0	2.453	0.0232091935807055
1192.0	2.427	0.0256938288214538
1194.0	2.389	0.0194218916829234
1196.0	2.349	0.0180212494599782
1198.0	2.326	0.016773730196094
1200.0	2.324	0.0161551123277119
1202.0	2.3000000000000003	0.0164053589558148
1204.0	2.296	0.0158745078663875
1206.0	2.2880000000000003	0.0151323380322072
1208.0	2.279	0.0160746714345393
1210.0	2.281	0.0151102940955601
1212.0	2.273	0.0152784848321236
1214.0	2.265	0.0163034496084663
1216.0	2.265	0.0153043203776653
1218.0	2.246	0.0141926776460763
1220.0	2.248	0.0144794447748405
1222.0	2.236	0.0128149218578273
1224.0	2.226	0.0158496017786948
1226.0	2.232	0.0139744034082777
1228.0	2.223	0.0145177626409431
1230.0	2.213	0.0145754740727168
1232.0	2.21	0.0139823521926572
1234.0	2.203	0.0124275679215381
1236.0	2.194	0.0124345198520335
1238.0	2.188	0.0119443152447792
1240.0	2.18	0.013079056861833
1242.0	2.183	0.0108434425766719
1244.0	2.177	0.0123208144672258
1246.0	2.176	0.0124810968178993
1248.0	2.172	0.0125698050899765
1250.0	2.162	0.0135135962626762
1252.0	2.157	0.0139363633069112
1254.0	2.156	0.0152323567236992
1256.0	2.144	0.0154775823549919
1258.0	2.144	0.0135154232884754
1260.0	2.135	0.0115673017223466
1262.0	2.129	0.0117798740272875
1264.0	2.124	0.0113735669291282
1266.0	2.118	0.0121289369324401
1268.0	2.115	0.0129357386079549
1270.0	2.109	0.0132581212009009
1272.0	2.098	0.012838983845026
1274.0	2.098	0.0118602979164381
1276.0	2.092	0.0125442426910259
1278.0	2.083	0.0114287918849989
1280.0	2.083	0.011049831013735
1282.0	2.076	0.0132730116969048
1284.0	2.069	0.0118894080883515
1286.0	2.068	0.0103434836646551
1288.0	2.056	0.0127453695295366
1290.0	2.054	0.0125058011230146
1292.0	2.052	0.0122383731671238
1294.0	2.039	0.0122060499065416
1296.0	2.041	0.0132198877490984
1298.0	2.03	0.0120554275466833
1300.0	2.028	0.0102028802517768
1302.0	2.02	0.0109544511501034
1304.0	2.015	0.0104397152413744
1306.0	2.015	0.0096199381430726
1308.0	2.01	0.0106458129484476
1310.0	1.999	0.0128735540959646
1312.0	1.996	0.0120932590140229
1314.0	1.991	0.0121299547595666
1316.0	1.993	0.0118332029205125
1318.0	1.982	0.0101653004546512
1320.0	1.969	0.0101980390271855
1322.0	1.968	0.0110955446513954
1324.0	1.965	0.010770329614269
1326.0	1.964	0.0110196233495265
1328.0	1.956	0.0113833319776584
1330.0	1.945	0.0127714960404453
1332.0	1.94	0.0135601085250036
1334.0	1.932	0.0137580503930347
1336.0	1.929	0.0130166085738733
1338.0	1.928	0.0125146827347167
1340.0	1.925	0.0122060499065417
1342.0	1.918	0.0128235893744475
1344.0	1.917	0.0119721899973786
1346.0	1.909	0.0122514801322981
1348.0	1.904	0.012594335391382
1350.0	1.907	0.0116566094216918
1352.0	1.896	0.0134366368514053
1354.0	1.887	0.0141891977691951
1356.0	1.885	0.0119422478600394
1358.0	1.88	0.0111055541659718
1360.0	1.88	0.0121574038814132
1362.0	1.876	0.013409044303596
1364.0	1.87	0.0128072124741501
1366.0	1.875	0.0149814700361628
1368.0	1.871	0.0139159735910806
1370.0	1.877	0.0133841623745805
1372.0	1.865	0.0143294568401364
1374.0	1.868	0.014611850424895
1376.0	1.864	0.0125609624542778
1378.0	1.856	0.0138724346977898
1380.0	1.866	0.0148847423745107
1382.0	1.849	0.0145101071628208
1384.0	1.842	0.0152153269054432
1386.0	1.842	0.0152679766541317
1388.0	1.834	0.0163639169448448
1390.0	1.845	0.0176537339106392
1392.0	1.838	0.0170692127730414
1394.0	1.839	0.0157981089663788
1396.0	1.829	0.0173596666065728
1398.0	1.828	0.0192379511755306
1400.0	1.826	0.0191317717778052
1402.0	1.804	0.0191124030571062
