nm	musp[cm-1]	musp_std[cm-1]
740.0	5.773000000000001	0.9341072981432296
742.0	5.774	0.9405673753933425
744.0	5.754	0.9415609314613266
746.0	5.744	0.9308491941352384
748.0	5.734	0.936885792214996
750.0	5.718999999999999	0.9442251117865882
752.0	5.699999999999999	0.9376434342950112
754.0	5.696	0.9413374383500882
756.0	5.684	0.9402765681922304
758.0	5.644	0.9364946988572088
760.0	5.648999999999999	0.9315060684480564
762.0	5.644	0.9386662457911517
764.0	5.595	0.93283476101506
766.0	5.581	0.9362559927448354
768.0	5.587	0.9441732551827918
770.0	5.571000000000001	0.9368722194384652
772.0	5.545999999999999	0.9334661810216324
774.0	5.536	0.9359604692507052
776.0	5.518999999999999	0.9401417150857868
778.0	5.493	0.9333108330621214
780.0	5.472	0.9370941030786032
782.0	5.456	0.9283553491637712
784.0	5.44	0.930658601259756
786.0	5.427999999999999	0.9328236703686288
788.0	5.396	0.9343735605298792
790.0	5.404	0.9314967379650376
792.0	5.384	0.9379648312657344
794.0	5.36	0.9340013218062396
796.0	5.34	0.9313453166068064
798.0	5.341	0.9353281592211896
800.0	5.315	0.9295069182696336
802.0	5.324999999999999	0.9374788886511882
804.0	5.279	0.9316296885260849
806.0	5.286	0.9367897902470496
808.0	5.248	0.9286334045251656
810.0	5.236	0.9326371212856585
812.0	5.208	0.9317598641519416
814.0	5.198	0.9306860207050512
816.0	5.181	0.9319849121864634
818.0	5.187	0.9271063438675772
820.0	5.175999999999999	0.9361812502573066
822.0	5.152	0.9330332983353108
824.0	5.135	0.9354353842060346
826.0	5.114999999999999	0.9301254926614824
828.0	5.084999999999999	0.9300583945559284
830.0	5.061999999999999	0.9271392213699456
832.0	5.063	0.927987308342331
834.0	5.049	0.9315650444809344
836.0	5.038	0.927305654990725
838.0	5.006	0.9320857269957178
840.0	5.007000000000001	0.92683163999126
842.0	4.9830000000000005	0.9214679110588232
844.0	4.973	0.9190948177150264
846.0	4.95	0.9191515142634752
848.0	4.949	0.9180177921296878
850.0	4.939	0.9226277421676002
852.0	4.908	0.9280278704839968
854.0	4.896	0.9272010449615432
856.0	4.879	0.927261812615942
858.0	4.871	0.9237886295569812
860.0	4.864	0.923916181864519
862.0	4.844	0.9188822248851464
864.0	4.815	0.9174214804763982
866.0	4.827	0.9275689984651172
868.0	4.796	0.9283259458446668
870.0	4.779999999999999	0.921608591030774
872.0	4.767	0.9210802970318316
874.0	4.787	0.9250163295188596
876.0	4.756	0.914863168612635
878.0	4.742	0.9196437716130452
880.0	4.723	0.9149990892527344
882.0	4.709	0.9104998627127848
884.0	4.691	0.919496614834094
886.0	4.696	0.9162422586539054
888.0	4.655	0.9198754746643096
890.0	4.674	0.9126104330266752
892.0	4.683	0.9275009433957466
894.0	4.657	0.9069111326194732
896.0	4.632	0.911298463122203
898.0	4.621	0.9188727393448514
900.0	4.609	0.9040790280107646
902.0	4.61	0.9061359966607906
904.0	4.611	0.9121811602613826
906.0	4.586	0.910575276038908
908.0	4.579	0.9145579381440097
910.0	4.601	0.903222133377068
912.0	4.527	0.9011271953626868
914.0	4.547	0.9166489829944128
916.0	4.553	0.9082527793027176
918.0	4.5440000000000005	0.9087436721806624
920.0	4.53	0.9077928191328324
922.0	4.512	0.9058924935534808
924.0	4.547	0.9095097580565036
926.0	4.526	0.8973309806804226
928.0	4.508	0.9202549163743226
930.0	4.494	0.9088490890498084
932.0	4.481	0.9277405182139036
934.0	4.485	0.9122355256845612
936.0	4.458	0.9055518609331582
