nm	musp[cm-1]	musp_std[cm-1]
1278.0	3.354	0.0472440472440708
1280.0	3.344	0.046330002544814
1282.0	3.3389999999999995	0.0456072877000815
1284.0	3.327	0.0466407335350909
1286.0	3.324	0.0450829140118789
1288.0	3.318	0.0463419922631039
1290.0	3.31	0.0441909437121773
1292.0	3.295	0.0452007866204904
1294.0	3.285	0.0460651712251241
1296.0	3.282	0.0454258315591414
1298.0	3.2750000000000004	0.0456411120713673
1300.0	3.272	0.0450631929408546
1302.0	3.268	0.0451288963298531
1304.0	3.251	0.0459081208018316
1306.0	3.241	0.046602601527552
1308.0	3.2350000000000003	0.0461618195075422
1310.0	3.226	0.0459817462440728
1312.0	3.218	0.0457151675399956
1314.0	3.2140000000000004	0.0453970140966219
1316.0	3.208	0.043707218942119
1318.0	3.192	0.0448553229840117
1320.0	3.182	0.0444991330197136
1322.0	3.176	0.0442819250811082
1324.0	3.171	0.044226688774992
1326.0	3.164	0.0436546491803761
1328.0	3.156	0.0439722134484445
1330.0	3.148	0.0446616912651846
1332.0	3.137	0.0444949712791884
1334.0	3.133	0.0453417748131883
1336.0	3.12	0.0445515376409483
1338.0	3.115	0.0438417468337211
1340.0	3.108	0.0430859032831898
1342.0	3.1	0.0435813415733537
1344.0	3.091	0.0437264222181509
1346.0	3.087	0.041745554949296
1348.0	3.079	0.0429843497215864
1350.0	3.065	0.0444999653211128
1352.0	3.0620000000000003	0.0440406658318601
1354.0	3.055	0.0435918216364061
1356.0	3.044	0.0436348484585429
1358.0	3.034	0.0448974139319603
1360.0	3.035	0.0425571511160122
1362.0	3.031	0.0422663512080762
1364.0	3.015	0.0437758036779944
1366.0	3.016	0.0437187983976382
1368.0	3.01	0.0419841239835567
1370.0	2.998	0.0435175571209802
1372.0	3.001	0.0436707659936156
1374.0	2.999	0.0434817969576542
1376.0	3.003	0.0459116166477491
1378.0	3.006	0.0435813415733537
1380.0	2.995	0.041666518518255
1382.0	2.983	0.0409823810381431
1384.0	2.9720000000000004	0.041411515068238
1386.0	2.99	0.0432549147996037
1388.0	2.971	0.0468970503692219
1390.0	2.976	0.0442743969153982
1392.0	2.98	0.0426666666666667
1394.0	2.974	0.0451871280699479
1396.0	2.958	0.0446096927960507
1398.0	2.93	0.0415062095607243
1400.0	2.909	0.0413506534798408
1402.0	2.897	0.0436809419696738
1404.0	2.887	0.0433743395723017
1406.0	2.873	0.0456007905497856
1408.0	2.863	0.0421639949380487
1410.0	2.861	0.037265149376122
1412.0	2.859	0.0446616912651846
1414.0	2.859	0.0406906425982895
1416.0	2.8549999999999995	0.0444974683702122
1418.0	2.8120000000000003	0.0461690399176068
1420.0	2.806	0.0428796766156959
1422.0	2.79	0.0397994974842648
1424.0	2.785	0.0379779013066061
1426.0	2.762	0.040474957964428
1428.0	2.76	0.0392101019989164
1430.0	2.75	0.0434283857788661
1432.0	2.733	0.0421376345671371
1434.0	2.744	0.0406778976598432
1436.0	2.734	0.0421004090769251
1438.0	2.719	0.0415371319825204
1440.0	2.702	0.0387855770571267
1442.0	2.6950000000000003	0.0417771867570488
1444.0	2.699	0.0386695401231167
1446.0	2.6790000000000003	0.0392072681596563
1448.0	2.6790000000000003	0.0410061723748938
1450.0	2.658	0.0421806813190968
1452.0	2.638	0.0426504598849187
1454.0	2.656	0.0410365690573664
1456.0	2.64	0.0423646719814843
1458.0	2.6340000000000003	0.0414901445980297
1460.0	2.611	0.0412466235056552
1462.0	2.6100000000000003	0.0394933968539263
1464.0	2.603	0.0418462795372672
1466.0	2.602	0.0394849557223389
1468.0	2.593	0.038367939290925
1470.0	2.583	0.0417162667742482
1472.0	2.569	0.0428454010958204
1474.0	2.569	0.040741582482887
1476.0	2.566	0.0445149440852572
1478.0	2.561	0.0408078907886365
1480.0	2.5540000000000003	0.0383409010243371
1482.0	2.547	0.0366720534763577
1484.0	2.542	0.0439278308249753
1486.0	2.54	0.0392884238283183
1488.0	2.5340000000000003	0.037771241264574
1490.0	2.532	0.0369577670214243
1492.0	2.5330000000000004	0.0384113537741827
1494.0	2.525	0.0401767698988628
1496.0	2.516	0.0371676216452632
1498.0	2.511	0.040341443935058
1500.0	2.51	0.0383602160165907
1502.0	2.5	0.0421742417438259
1504.0	2.502	0.0389675395143505
1506.0	2.499	0.0372989259435605
1508.0	2.496	0.039821825394848
1510.0	2.496	0.0389770429425219
1512.0	2.477	0.0396001621146451
1514.0	2.476	0.0380237093026942
1516.0	2.4690000000000003	0.0403148105615949
1518.0	2.462	0.0408251314514073
1520.0	2.463	0.0393449449276273
1522.0	2.456	0.0404120749587192
1524.0	2.453	0.0399419331616706
1526.0	2.436	0.038726326898658
