nm	musp[cm-1]	musp_std[cm-1]
1512.0	2.991	0.2783633217377765
1514.0	3.243	0.2497754547143849
1516.0	3.079	0.3448162151381838
1518.0	3.067	0.2360857241253746
1520.0	3.297	0.147269049156658
1522.0	3.335	0.2801932313843079
1524.0	3.411	0.2158673003445049
1526.0	3.475	0.1462986122648375
1528.0	3.392	0.1323872919193092
1530.0	3.112	0.2069522514373786
1532.0	3.575	0.2207004002412925
1534.0	3.3075	0.2376954130289434
1536.0	3.394	0.1667178439944953
1538.0	3.512	0.273212349015049
1540.0	3.565	0.2482415689267409
1542.0	3.2390000000000003	0.230927598081207
1544.0	3.365	0.2249204523304699
1546.0	3.711	0.2031222948537817
1548.0	3.298	0.1679010584603288
1550.0	3.526	0.1642126745081992
1552.0	3.556	0.1649723508446487
1554.0	3.31	0.0757223648812546
1556.0	3.492	0.1927291965683366
1558.0	3.58	0.1840006038637434
1560.0	3.2960000000000003	0.1838985227419369
1562.0	3.451	0.2158003192253842
1564.0	3.587	0.1679771442418708
1566.0	3.685	0.1547179831854968
1568.0	3.475	0.1949066886588314
1570.0	3.622	0.1620798461968973
1572.0	3.56	0.1712126682748031
1574.0	3.566	0.1789521627229183
1576.0	3.784	0.1463153199070629
1578.0	3.651	0.1587043217067357
1580.0	3.713	0.1460609546358498
1582.0	3.802	0.1342315118198111
1584.0	3.637000000000001	0.1267009700139235
1586.0	3.815	0.1606582140084816
1588.0	3.658	0.14078825708607
1590.0	3.878	0.1472869040300781
1592.0	3.689	0.1436747870868248
1594.0	3.927	0.1486079438914835
1596.0	3.966	0.1594817997278824
1598.0	3.802	0.1597219806761458
