nm,lard mua,lard mua std,lard mus,lard mus std,lard mus fit,lard musp,lard musp std,lard g,WB S oxy mua,WB S oxy mua std,WB S deoxy mua,WB S deoxy mua std,WB oxy mua,WB oxy mua std,WB oxy mus,WB oxy mus std,WB oxy mus fit,WB oxy musp,WB oxy musp std,WB oxy g,WB deoxy mua,WB deoxy mua std,WB deoxy mus,WB deoxy mus std,WB deoxy mus fit,WB deoxy musp,WB deoxy musp std,WB deoxy g,copolymer mua,copolymer mua std,copolymer mus,copolymer mus std,copolymer mus fit,copolymer musp,copolymer musp std,copolymer g,agar mua,agar mua std,agar mus,agar mus std,agar mus fit,agar musp,agar musp std,agar g,agar musp fit,PDMS mua,PDMS mua std,PDMS mus,PDMS mus std,PDMS mus fit,PDMS musp,PDMS musp std,PDMS g
470.0,0.1115,0.0056425849955582,57.16666666666666,2.9019788905988766,52.18202797505327,17.150000000000002,0.870593667179663,0.7,142.9,1.8928436657202101,62.91,7.138764460653629,,,,,,,,,,,,,,,,,0.9108,0.0202936467586639,32.946666666666665,0.453170207881524,32.487864954239875,9.884,0.1359510623644575,0.7,1.082,0.2469833302716982,46.62000000000001,1.203579024881956,25.362507266939947,4.662,0.1203579024881956,0.9,4.71465467887658,0.1652,0.0054429249580318,63.63000000000001,0.6007978234742175,63.712258743321534,6.363,0.0600797823474218,0.9
472.0,0.1038999999999999,0.0042406221882183,56.33333333333332,2.9662296806752013,52.04042827220446,16.9,0.8898689042025606,0.7,138.39999999999998,2.0208786745581597,60.24,7.08923301150117,,,,,,,,,,,,,,,,,0.9074,0.0195640701160615,32.603333333333325,0.4627590662113144,32.40258787438639,9.781,0.1388277198633943,0.7,1.085,0.2470161688115193,46.17000000000001,1.1605362745060763,25.365727884309354,4.617,0.1160536274506075,0.9,4.6825297978324265,0.1608,0.0057073052602198,63.30000000000001,0.5298940029109493,63.53728560539054,6.33,0.0529894002910948,0.9
474.0,0.09346,0.0062744646124461,56.16666666666666,3.053977145630867,51.89921281037932,16.85,0.9161931436892604,0.7,133.4,2.59305815925596,63.86999999999999,6.45847782395117,,,,,,,,,,,,,,,,,0.9082,0.0185315013749527,32.61333333333333,0.4681285157627468,32.317534637508075,9.784,0.140438554728824,0.7,1.084,0.2449422204480572,46.27000000000001,1.1488168900715126,25.3689489106437,4.627,0.1148816890071512,0.9,4.650891390731865,0.1593,0.0041791664358775,63.040000000000006,0.650517362955194,63.36279299663244,6.303999999999999,0.0650517362955192,0.9
476.0,0.08842,0.004417072378291,55.7,3.072677058734001,51.758380546912086,16.71,0.9218031176202004,0.7,125.8,2.61236376571954,60.51,7.14390182836615,,,,,,,,,,,,,,,,,0.9075,0.0192194410319407,32.44666666666666,0.4713533036904085,32.23270465604168,9.734,0.1414059911071225,0.7,1.076,0.2518879821578543,45.85000000000001,1.0233110143542732,25.37217034599492,4.585,0.1023311014354271,0.9,4.619728791263181,0.1644,0.0058023196723592,62.89000000000001,0.7162108800425764,63.18877959736876,6.289,0.0716210880042576,0.9
478.0,0.08499,0.0050371643502429,55.73333333333332,3.0124023471698744,51.61793044196634,16.72,0.9037207041509626,0.7,123.05,1.4422205101855898,60.949999999999996,6.66674629582073,,,,,,,,,,,,,,,,,0.9129,0.0196268775149704,32.596666666666664,0.4044274857386056,32.14809734396628,9.779,0.1213282457215818,0.7,1.083,0.2494189296527747,46.070000000000014,1.1489705537276982,25.375392190414946,4.607,0.1148970553727698,0.9,4.5890316248946235,0.1611,0.0058695910219905,63.21000000000001,0.6768554744798454,63.01524409154523,6.321,0.0676855474479845,0.9
480.0,0.07195,0.0069480683877598,56.133333333333326,3.070640652893853,51.477861458527286,16.84,0.9211921958681564,0.7,118.9,1.5834594248038,60.35,7.57842861330194,,,,,,,,,,,,,,,,,0.9036,0.0192013888386578,32.346666666666664,0.4544506323343394,32.06371211679913,9.704,0.1363351897003018,0.7,1.079,0.248819037817139,45.50000000000001,1.145280169507299,25.378614443955723,4.55,0.1145280169507298,0.9,4.558789799514933,0.1604,0.0076501270868165,62.88000000000002,0.6457630188724094,62.842185166721904,6.288,0.0645763018872409,0.9
482.0,0.07138,0.0057205127975266,55.56666666666666,3.022058819112036,51.33817256239423,16.67,0.9066176457336113,0.7,116.8,1.59799256785304,61.519999999999996,6.32298237960849,,,,,,,,,,,,,,,,,0.9081,0.0193708320885414,32.419999999999995,0.4076998950080482,31.979548391591745,9.726,0.1223099685024145,0.7,1.06,0.2474616817824878,45.34000000000002,1.1513191575185104,25.3818371066692,4.534000000000001,0.115131915751851,0.9,4.528993496414954,0.1628,0.0062531967133461,62.76000000000002,0.5894211431146822,62.66960151406317,6.276000000000001,0.0589421143114682,0.9
484.0,0.06159,0.0058373036224139,55.56666666666666,3.084933963361136,51.19886272217277,16.67,0.9254801890083412,0.7,113.6,2.3939739161300597,61.96,7.00469701321288,,,,,,,,,,,,,,,,,0.9087,0.0186068685048171,32.10666666666666,0.4987872810273708,31.89560558692577,9.632,0.1496361843082112,0.7,1.065,0.2511346596628004,45.24000000000001,1.0719740645471452,25.38506017860736,4.524,0.1071974064547146,0.9,4.499633161596484,0.1619999999999999,0.0066839405838468,62.48000000000002,0.5920043376551148,62.49749182832784,6.248,0.0592004337655114,0.9
486.0,0.0558,0.0039841073167161,55.16666666666666,3.069916867727848,51.05993090926732,16.55,0.9209750603183544,0.7,108.7,1.71644191265133,63.6,6.87515835956785,,,,,,,,,,,,,,,,,0.9003,0.0189022697702983,32.23999999999999,0.4958145810335079,31.811883122909045,9.672,0.1487443743100521,0.7,1.059,0.2442408242839709,44.89000000000001,1.0767337440405382,25.38828365982213,4.489,0.1076733744040538,0.9,4.47069949739513,0.1631,0.0061273521560658,62.31000000000001,0.7116334886879808,62.32585480785937,6.231,0.071163348868798,0.9
488.0,0.04929,0.0053269190595189,55.066666666666656,3.027695660909325,50.92137609787344,16.52,0.9083086982727976,0.7,105.60000000000001,2.4256855973691103,64.33,6.4717093740542895,,,,,,,,,,,,,,,,,0.9054,0.0191588937539864,32.25333333333333,0.4434683726387533,31.728380421171547,9.676,0.1330405117916259,0.7,1.0539999999999998,0.2518363666263384,44.370000000000005,1.068433721521344,25.391507550365517,4.436999999999999,0.1068433721521344,0.9,4.442183454404527,0.164,0.0066152648015829,62.28000000000001,0.6874590896918898,62.15468915457597,6.228,0.0687459089691888,0.9
490.0,0.04109,0.0042639143321716,54.73333333333332,2.9818380279101944,50.78319726497031,16.419999999999998,0.8945514083730584,0.7,104.3,1.90846069443995,65.53999999999999,7.4827832017535,,,,,,,,,,,,,,,,,0.9028,0.0192998560731536,32.16,0.407715708264264,31.645096904861404,9.648,0.1223147124792796,0.7,1.052,0.2510635156467161,44.25000000000001,1.0810568674298686,25.39473185028947,4.425,0.1081056867429869,0.9,4.414076223689824,0.1619999999999999,0.0063159410313199,62.06000000000002,0.6984709932381306,61.9839935739607,6.206,0.0698470993238129,0.9
492.0,0.04188,0.0045500356802291,54.53333333333333,2.964333016581666,50.6453933903131,16.36,0.8892999049745003,0.7,101.49999999999999,2.29759294335035,67.30999999999999,7.7503841402209,,,,,,,,,,,,,,,,,0.9018,0.0206203124115668,31.97333333333333,0.4646635433351764,31.562031998640936,9.592,0.139399063000553,0.7,1.056,0.2484054829318734,44.31000000000001,1.1018514161219182,25.397956559645984,4.431,0.1101851416121918,0.9,4.38636922927888,0.1642,0.0077894515567885,62.12000000000001,0.8117531705367994,61.81376677505181,6.212,0.0811753170536798,0.9
494.0,0.0367,0.0027159083240587,54.36666666666665,3.030480728048387,50.50796345642556,16.31,0.9091442184145164,0.7,99.53999999999999,1.5914990216152998,70.63,8.31743149455807,,,,,,,,,,,,,,,,,0.8959,0.020369694264874,31.88333333333333,0.3860023383512331,31.479185128682644,9.565,0.1158007015053699,0.7,1.042,0.2503477581285679,43.81000000000001,1.1184292336206558,25.401181678487056,4.381,0.1118429233620654,0.9,4.3590541209201525,0.1629,0.0072151760499726,61.65000000000002,0.6975672010638115,61.64400747043291,6.165000000000001,0.0697567201063811,0.9
496.0,0.0304,0.0059869506242976,54.29999999999999,3.030453569025468,50.37090644859237,16.29,0.9091360707076408,0.7,97.87,1.6401543137276702,72.30000000000001,8.36527537495123,,,,,,,,,,,,,,,,,0.8928,0.0193686714076822,31.739999999999995,0.4144641374859844,31.39655572266528,9.522,0.1243392412457955,0.7,1.043,0.252270577841421,43.70000000000001,1.118349754253788,25.404407206864683,4.37,0.1118349754253787,0.9,4.332122767096681,0.1667,0.0064978628965393,61.97000000000001,0.7348771628268533,61.47471437622325,6.197,0.0734877162826853,0.9
498.0,0.03191,0.0034793755648086,54.03333333333333,2.7791157271631755,50.23422135485174,16.21,0.8337347181489526,0.7,96.13000000000001,1.45142841519809,72.53,7.911827994984611,,,,,,,,,,,,,,,,,0.8948,0.0198722587208064,31.696666666666665,0.4151661871623978,31.314143209769853,9.509,0.1245498561487195,0.7,1.037,0.2462657903692124,43.66,1.1422243839149462,25.40763314483086,4.366,0.1142224383914946,0.9,4.3055672482860885,0.1606,0.0092787690754515,61.180000000000014,0.7704800491724877,61.30588621206801,6.118,0.0770480049172488,0.9
500.0,0.02598,0.0042196263950236,54.03333333333333,2.8709270666845947,50.09790716598792,16.21,0.8612781200053787,0.7,94.01,1.1919741897943001,75.92999999999999,8.69824602725269,,,,,,,,,,,,,,,,,0.8977,0.0194007509082114,31.693333333333324,0.41103636290768,31.23194702067573,9.508,0.1233109088723037,0.7,1.042,0.2467540886123542,43.38000000000001,1.0655144239541374,25.4108594924376,4.338,0.1065514423954137,0.9,4.279379850456921,0.1621,0.0089997530830326,61.27000000000002,0.7435649863252591,61.13752170112857,6.127000000000001,0.0743564986325259,0.9
502.0,0.0233,0.0059114248037065,53.8,2.7569938500408813,49.96196287552372,16.14,0.8270981550122642,0.7,94.95,1.6644852390787699,81.54,9.36650889546841,,,,,,,,,,,,,,,,,0.8926000000000001,0.0177280554663303,31.59,0.3942613033365589,31.14996658755667,9.477,0.1182783910009676,0.7,1.03,0.2494291259834924,42.94000000000001,1.059630729995416,25.41408624973693,4.2940000000000005,0.1059630729995416,0.9,4.2535530587921,0.1621999999999999,0.0079835169699748,61.14000000000002,0.7886149759210204,60.96961957007296,6.114000000000001,0.0788614975921021,0.9
504.0,0.02321,0.0033986631358684,53.6,2.714347390410796,49.82638747971313,16.080000000000002,0.8143042171232394,0.7,92.09,1.21520002925901,81.01,9.40327418679784,,,,,,,,,,,,,,,,,0.8998,0.0205623412223221,31.46666666666666,0.3720015929874294,31.06820134407692,9.44,0.1116004778962287,0.7,1.027,0.250195232410587,42.69000000000001,1.0992365476340007,25.417313416780868,4.269,0.1099236547634,0.9,4.228079551630615,0.1606,0.0098223227747492,60.830000000000005,0.7579276489135759,60.80217854906611,6.082999999999999,0.0757927648913576,0.9
506.0,0.01776,0.0026133408919013,53.56666666666666,2.681200108012153,49.69117997753382,16.07,0.8043600324036457,0.7,92.27,1.6168487869927701,88.11,10.688594937053,,,,,,,,,,,,,,,,,0.8977999999999999,0.018852906904916,31.496666666666663,0.3836633040364919,30.98665072538731,9.449,0.1150989912109476,0.7,1.031,0.2478566391691918,42.7,1.0462572919639097,25.420540993621447,4.27,0.104625729196391,0.9,4.202952194619012,0.1627,0.0089066905078412,60.960000000000015,0.7102425250887495,60.63519737176033,6.096,0.071024252508875,0.9
508.0,0.0113499999999999,0.0032578745551791,53.56666666666666,2.7106303965639422,49.55633937067987,16.07,0.8131891189691827,0.7,90.33,1.40868295024856,86.3,9.804772080755141,,,,,,,,,,,,,,,,,0.9024,0.0191858229552223,31.29999999999999,0.378222323773035,30.905314168121294,9.39,0.1134666971319104,0.7,1.024,0.2503823742465378,42.26000000000001,1.0962844093449646,25.4237689803107,4.226,0.1096284409344964,0.9,4.178164035064552,0.1643,0.0070906824620608,60.84000000000002,0.7834460123843822,60.46867477528568,6.0840000000000005,0.0783446012384382,0.9
510.0,0.01668,0.0031548297287308,53.39999999999999,2.678958297230296,49.4218646635543,16.02,0.8036874891690887,0.7,92.29,1.46764193163938,92.36999999999999,10.918185644958491,,,,,,,,,,,,,,,,,0.9137,0.0209399140399381,31.37,0.3710578804139378,30.824191110391148,9.411,0.1113173641241814,0.7,1.024,0.2505529194244177,41.95000000000001,1.1043348928452623,25.426997376900676,4.195,0.1104334892845262,0.9,4.153708296482291,0.1631,0.008160201522566,60.610000000000014,0.5581472879641438,60.30260950024049,6.061,0.0558147287964144,0.9
512.0,0.01277,0.0040251799898411,52.89999999999999,2.6752998114104494,49.287754863261775,15.87,0.8025899434231344,0.7,92.91,1.27144809053047,95.38,11.44253802891692,,,,,,,,,,,,,,,,,0.9165,0.0190113416441636,31.11,0.3742397872772822,30.74328099178402,9.333,0.1122719361831846,0.7,1.029,0.2500606346221938,42.02000000000001,1.002607711032698,25.43022618344342,4.202,0.1002607711032696,0.9,4.129578373328642,0.1626,0.0082684137938704,60.47000000000002,0.6581811826053717,60.13700029068173,6.047000000000001,0.0658181182605371,0.9
