nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
714.0,0.1395,0.00769999198332114,262.6500000000289,43.41099095624153,162.60288127641888,0.05253,0.008682198191247352,0.9998
716.0,0.1499,0.008978616572476837,276.40000000003045,47.691368890682604,160.43306022798978,0.055279999999999996,0.00953827377813547,0.9998
718.0,0.1542,0.007262656045793865,246.15000000002712,51.57415911955788,158.29219391483505,0.04923,0.01031483182391044,0.9998
720.0,0.1537,0.008518143308966974,213.95000000002355,53.83806996706342,156.17989595638417,0.042789999999999995,0.010767613993411498,0.9998
722.0,0.1519,0.005559132182030206,295.70000000003256,35.769364952932605,154.09578512804316,0.05914,0.007153872990585735,0.9998
724.0,0.14300000000000002,0.005596317131122822,234.70000000002585,42.10635197382457,152.03948529239244,0.04694,0.008421270394763987,0.9998
726.0,0.1507,0.005640746820356149,256.45000000002824,27.920014724609192,150.01062533130144,0.05129,0.005584002944921223,0.9998
728.0,0.14880000000000002,0.0034657049948186775,334.6000000000369,34.54658779670324,148.00883907895,0.06692000000000001,0.006909317559339887,0.9998
730.0,0.15699999999999997,0.0031572765260154795,210.25000000002316,32.92005561551551,146.0337652557433,0.042050000000000004,0.006584011123102376,0.9998
732.0,0.155,0.006377293826005664,286.50000000003155,53.570141513057685,144.08504740310818,0.0573,0.010714028302610359,0.9998
734.0,0.1528,0.008069023224806649,319.7000000000352,45.56741512295943,142.1623338191607,0.06394,0.009113483024590883,0.9998
736.0,0.16140000000000002,0.0037606146069787865,298.8000000000329,45.16829640356661,140.265277495231,0.05976000000000001,0.009033659280712328,0.9998
738.0,0.16469999999999999,0.0060378640651422245,294.3000000000324,49.64645997102779,138.39353605323578,0.058859999999999996,0.009929291994204465,0.9998
740.0,0.1603,0.009165393851027048,283.75000000003126,60.85031929271617,136.5467716838865,0.05675,0.012170063858541894,0.9998
742.0,0.1664,0.0058312906476425935,313.5500000000345,41.46302309228062,134.7246510857215,0.06271,0.008292604618455213,0.9998
744.0,0.1638,0.006781638244845469,297.9500000000328,54.310849131034416,132.92684540495304,0.05959,0.01086216982620569,0.9998
746.0,0.1665,0.007160384843785363,317.6000000000349,46.33102512236656,131.15303017611566,0.06352,0.00926620502447229,0.9998
748.0,0.16199999999999998,0.007863244704570163,313.2000000000345,48.88812120609928,129.40288526350724,0.06264,0.009777624241218781,0.9998
750.0,0.166,0.004489246410404898,263.550000000029,42.1028312000763,127.67609480341153,0.05270999999999999,0.008420566240014334,0.9998
752.0,0.1721,0.004415405130804622,198.0000000000218,32.005367991122036,125.97234714709096,0.039599999999999996,0.006401073598223703,0.9998
754.0,0.1697,0.008023083979568569,297.8500000000328,43.28886036960524,124.29133480454142,0.05957,0.008657772073920095,0.9998
756.0,0.1668,0.012100392810683439,270.70000000002983,53.26714353377267,122.63275438899652,0.05414000000000001,0.010653428706753358,0.9998
758.0,0.1646,0.008395074981834129,290.90000000003204,50.27128625987978,120.99630656217273,0.05818,0.01005425725197485,0.9998
760.0,0.1572,0.00857175954681389,278.1500000000306,44.022074288835896,119.38169598024548,0.05563,0.008804414857766209,0.9998
762.0,0.1688,0.00711336769751149,255.45000000002813,53.677561006031084,117.78863124054541,0.051089999999999997,0.010735512201205034,0.9998
764.0,0.1676,0.005716858327420976,299.550000000033,35.274703278104255,116.21682482896705,0.05991,0.007054940655620073,0.9998
766.0,0.1611,0.0095474384128369,290.700000000032,51.91324018180174,114.66599306807832,0.05814,0.010382648036359203,0.9998
768.0,0.16809999999999997,0.006634161496785565,283.3500000000312,35.52551595615319,113.13585606592295,0.05667,0.007105103191229857,0.9998
770.0,0.17170000000000002,0.004894693523741603,220.15000000002425,38.452763229712446,111.62613766550561,0.04403,0.007690552645941642,0.9998
772.0,0.1708,0.007574371994502982,248.10000000002734,50.610341499215664,110.1365653949521,0.049620000000000004,0.010122068299842019,0.9998
774.0,0.1635,0.005391923544169823,284.2500000000313,42.51150171163301,108.66687041833354,0.05685,0.008502300342325663,0.9998
776.0,0.1676,0.0065289857038431,278.4500000000307,39.61476841461472,107.21678748714743,0.05569,0.007922953682922071,0.9998
778.0,0.17309999999999998,0.006104663265098815,272.25000000002996,36.28465733646911,105.78605489244593,0.05445,0.007256931467293023,0.9998
780.0,0.1732,0.005943333229471762,262.9000000000289,37.66934192400985,104.37441441760281,0.052579999999999995,0.007533868384801141,0.9998
782.0,0.1694,0.003292453023746918,226.80000000002497,37.929797075296314,102.98161129171122,0.04536,0.0075859594150584275,0.9998
784.0,0.1658,0.004858770865248499,253.60000000002793,36.421339220539046,101.60739414360275,0.05072,0.007284267844107008,0.9998
786.0,0.1751,0.005271750944865602,234.90000000002587,27.623779789824408,100.2515149564804,0.04698,0.005524755957964273,0.9998
788.0,0.1747,0.005310157980491519,219.25000000002416,33.48124682399291,98.91372902315692,0.04385,0.006696249364797846,0.9998
790.0,0.1759,0.006976273723251432,239.05000000002633,36.3953522673838,97.59379490189,0.04781,0.007279070453475958,0.9998
792.0,0.17420000000000002,0.008484510214517215,215.60000000002373,39.55863439953281,96.29147437280783,0.04312,0.007911726879905689,0.9998
