nm	mua[cm-1]
1135.1351351351352	39.70849165881111
1137.3873873873874	39.435528143431426
1139.6396396396397	39.1649754614684
1141.8918918918919	38.89680761871012
1144.1441441441443	38.63099895171499
1146.3963963963965	38.367524122962834
1148.6486486486488	38.10635811608619
1150.900900900901	37.84747623118081
1153.1531531531532	37.590854080193495
1155.4054054054054	37.336467582386014
1157.6576576576576	37.08429295987371
1159.9099099099099	36.83430673323735
1162.162162162162	36.58648571720695
1164.4144144144143	36.340807016416186
1166.6666666666667	36.09724802122616
1168.918918918919	35.85578640361732
1171.1711711711712	35.61640011314804
1173.4234234234236	35.37906737297892
1175.6756756756758	35.14376667596165
1177.927927927928	34.91047678079085
1180.1801801801803	34.67917670821826
1182.4324324324325	34.4498457373279
1184.6846846846847	34.222463401871074
1186.936936936937	33.997009486660254
1189.1891891891892	33.77346402402074
1191.4414414414414	33.55180729029906
1193.6936936936936	33.33201980242712
1195.9459459459458	33.11408231454104
1198.1981981981983	32.897975814653854
1200.4504504504505	32.68368152138098
1202.7027027027027	32.47118088071752
1204.9549549549552	32.26045556286654
1207.2072072072074	32.05148745911756
1209.4594594594596	31.844258678773965
1211.7117117117118	31.638751546128947
1213.963963963964	31.434948597488823
1216.2162162162163	31.232832578242995
1218.4684684684685	31.032386439979764
1220.7207207207207	30.83359333764713
1222.972972972973	30.636436626757856
1225.2252252252251	30.440899860637977
1227.4774774774774	30.246966787718062
1229.7297297297298	30.054621348866373
1231.981981981982	29.863847674763424
1234.2342342342342	29.674630083316863
1236.4864864864867	29.486953077116365
1238.738738738739	29.30080134092766
1240.9909909909911	29.11615973922492
1243.2432432432433	28.93301331376109
1245.4954954954956	28.751347281175377
1247.7477477477478	28.571147030637228
1250.0	28.39239812152626
1252.2522522522522	28.215086281147492
1254.5045045045044	28.039197402481285
1256.7567567567567	27.86471754196739
1259.009009009009	27.691632917322558
1261.2612612612613	27.519929905391123
1263.5135135135135	27.349595040027943
1265.7657657657658	27.180615010013316
1268.0180180180182	27.012976656999125
1270.2702702702704	26.846666973485952
1272.5225225225226	26.68167310083025
1274.7747747747749	26.51798232728155
1277.027027027027	26.355582086048805
1279.2792792792793	26.194459953395583
1281.5315315315315	26.034603646763614
1283.7837837837837	25.87600102292414
